nieve,f. Agua helada que se desprende de las nubes en cristales sumamente pequeños los cuales agrupándose al caer llegan al suelo en copos blancos
nihilista,adj. Que profesa el nihilismo U. t. c. s.
ningunear,tr. No hacer caso de alguien no tomarlo en consideración
nirvana,m. En algunas religiones de la estado resultante de la liberación de los deseos de la consciencia individual y de la reencarnación que se alcanza mediante la meditación y la iluminación
nivelar,tr. Poner un plano en la posición horizontal justa
noble,adj. Preclaro ilustre generoso
noche,f. Parte del día comprendida entre la puesta del sol y el amanecer
noción,f. Conocimiento o idea que se tiene de algo
nodriza,f. ama mujer que amamanta a una criatura ajena
nogal,m. Árbol de la familia de las yuglandáceas de unos quince metros de altura con tronco corto y robusto del cual salen gruesas y vigorosas ramas para formar una copa grande y redondeada hojas compuestas de hojuelas ovales puntiagudas dentadas gruesas y de olor aromático flores blanquecinas de sexos separados y por fruto la nuez Su madera es dura homogénea de color pardo rojizo veteada capaz de hermoso pulimento y muy apreciada en ebanistería y el cocimiento de las hojas se usa en medicina como astringente y contra las escrófulas
nombrar,tr. Decir el nombre de alguien o algo
nominalizar,tr. Gram. Convertir en nombre una palabra o un grupo de palabras p. ej.,  de  U. t. c. prnl.
nominar,tr. Dar nombre
noquear,tr. Dep. En el boxeo dejar al adversario fuera de combate
normal,adj. Dicho de una cosa Que se halla en su estado natural
notable,adj. Digno de nota atención o cuidado
notificar,tr. Dar noticia de algo o hacerlo saber con propósito cierto
novedad,f. Cualidad de nuevo
novelar,tr. Referir un suceso con forma o apariencia de novela
nudista,adj. Dicho de una persona Que practica el nudismo U. t. c. s.
nutria,f. Mamífero carnívoro de cuerpo alargado patas cortas con los dedos de los pies unidos por una membrana de piel muy apreciada que vive a orillas de los ríos y arroyos y se alimenta de peces
nácar,m. Capa interna de las tres que forman la concha de los moluscos constituida por la mezcla de carbonato de calcio y una sustancia orgánica y dispuesta en láminas paralelas entre sí Cuando estas son lo bastante delgadas para que la luz se difracte al atravesarlas producen reflejos irisados característicos
náhuatl,adj. Dicho de una persona Que habla el náhuatl y habita en diversas zonas de U. t. c. s.
néctar,m. Jugo azucarado producido por los nectarios que chupan las abejas y otros insectos
obediente,adj. Que obedece
obesidad,f. Cualidad de obeso
obligación,f. Aquello que alguien está obligado a hacer
obnubilar,tr. nublar ofuscar o confundir U. t. c. prnl.
obsequio,m. Acción de obsequiar
observar,tr. Examinar atentamente
obsesión,f. Perturbación anímica producida por una idea fija
obstaculizar,tr. Impedir o dificultar la consecución de un propósito
obstruir,tr. Estorbar el paso cerrar un conducto o camino
obtener,tr. Alcanzar conseguir y lograr algo que se merece solicita o pretende
obturar,tr. Tapar o cerrar una abertura o conducto introduciendo o aplicando un cuerpo
obviar,tr. Evitar rehuir apartar y quitar de en medio obstáculos o inconvenientes
ocasional,adj. Que solo ocurre o actúa en alguna ocasión
ocaso,m. Puesta del sol o de otro astro al trasponer el horizonte
ocluir,tr. Med. Cerrar un conducto como el intestino con algo que lo obstruya o una abertura como la de los párpados de modo que no se pueda abrir naturalmente U. t. c. prnl.
ocular,adj. Perteneciente o relativo a los ojos
ocultar,tr. Esconder tapar disfrazar encubrir a la vista U. t. c. prnl.
ocupación,f. Acción y efecto de ocupar u ocuparse
ocurrir,intr. Prevenir anticiparse o salir al encuentro
ofender,tr. Humillar o herir el amor propio o la dignidad de alguien o ponerlo en evidencia con palabras o con hechos
ofertar,tr. En una promoción de ventas ofrecer durante tiempo limitado algún producto en condiciones ventajosas para el comprador
oficina,f. Local donde se hace se ordena o trabaja algo
oficio,m. Ocupación habitual
ofrecer,tr. Comprometerse a dar hacer o decir algo
oleaje,m. Sucesión continuada de olas
olfatear,tr. Oler con ahínco y persistentemente
olvidar,tr. Dejar de retener en la mente algo o a alguien   U. t. c. intr.
ombligo,m. Cicatriz redonda que queda en medio del vientre después de romperse y secarse el cordón umbilical
omisión,f. Abstención de hacer o decir
omnipotencia,f. Cualidad de omnipotente
ondear,tr. Mover algo especialmente una bandera o un pañuelo formando ondas
onomatopeya,f. Formación de una palabra por imitación del sonido de aquello que designa
opacar,tr. Hacer opaco U. t. c. prnl.
opcional,adj. Optativo no obligatorio
operar,tr. realizar llevar a cabo algo U. t. c. prnl.
opinión,f. Juicio o valoración que se forma una persona respecto de algo o de alguien
oponer,tr. Poner algo contra otra cosa para entorpecer o impedir su efecto  U. t. c. prnl.
optar,tr. Escoger algo entre varias cosas U. m. c. intr.
optimista,adj. Que propende a ver y juzgar las cosas en su aspecto más favorable U. t. c. s.
opuesto,adj. contrario que se muestra completamente diferente
orden,m. Colocación de las cosas en el lugar que les corresponde Era u. t. c. f.
oreja,f. Cartílago que en el ser humano y en muchos animales forma la parte exterior del órgano del oído
organización,f. Acción y efecto de organizar u organizarse
orientación,f. Acción y efecto de orientar u orientarse
original,adj. Perteneciente o relativo al origen
ornamental,adj. Perteneciente o relativo a la ornamentación o adorno
orquesta,f. Conjunto de músicos que interpretan obras musicales con diversos instrumentos y bajo la guía de un director
ortografía,f. Conjunto de normas que regulan la escritura de una lengua
oscilar,intr. Efectuar movimientos de vaivén a la manera de un péndulo o de un cuerpo colgado de un resorte o movido por él
oscuridad,f. Falta de luz para percibir las cosas
ostentar,tr. Mostrar o hacer patente algo
otorgar,tr. Consentir condescender o conceder algo que se pide o se pregunta
otoño,m. Estación del año que astronómicamente comienza en el equinoccio del mismo nombre y termina en el solsticio de invierno
ovacionar,tr. Aclamar tributar una ovación
oxidar,tr. Dicho del oxígeno o de otro agente oxidante Producir óxido al reaccionar con una sustancia U. t. c. prnl.
oxígeno,m. Elemento químico gaseoso de núm. atóm. incoloro inodoro insípido y muy reactivo presente en todos los seres vivos esencial para la respiración y para los procesos de combustión que forma parte del agua de los óxidos y de casi todos los ácidos y sustancias orgánicas y constituye casi una quinta parte del aire atmosférico en su forma molecular 2 Símb.
oxímoron,m. Ret. Combinación en una misma estructura sintáctica de dos palabras o expresiones de significado opuesto que originan un nuevo sentido como en
paisaje,m. Parte de un territorio que puede ser observada desde un determinado lugar
palabra,f. Unidad lingüística dotada generalmente de significado que se separa de las demás mediante pausas potenciales en la pronunciación y blancos en la escritura
palanca,f. Máquina simple que consiste esencialmente en una barra rígida que se apoya y puede girar sobre un punto y que sirve para transmitir una fuerza
paralizar,tr. Causar parálisis U. t. c. prnl.
partir,tr. Dividir algo en dos o más partes
pasear,intr. Ir andando por distracción o por ejercicio U. t. c. tr. y c. prnl.
pasividad,f. Cualidad de pasivo
pastel,adj. Dicho de un color De tono suave
patear,tr. coloq. Dar golpes a alguien o algo con los pies o con las patas
patriarcal,adj. Perteneciente o relativo al patriarca y a su autoridad y gobierno
peculiar,adj. Propio o privativo de cada persona o cosa
pedalear,intr. Poner en movimiento un pedal y especialmente el de los velocípedos y bicicletas
pegar,tr. Unir una cosa con otra mediante alguna sustancia
peinar,tr. Desenredar y componer el cabello U. t. c. prnl.
pendiente,adj. Que pende
perder,tr. Dicho de una persona Dejar de tener o no hallar aquello que poseía sea por culpa o descuido del poseedor sea por contingencia o desgracia
perdonar,tr. Dicho de quien ha sido perjudicado por Remitir la deuda ofensa falta delito u otra cosa
perfumar,tr. Sahumar aromatizar algo quemando materias olorosas U. t. c. prnl.
perjudicar,tr. Ocasionar daño o menoscabo material o moral U. t. c. prnl.
permitir,tr. Dicho de quien tiene autoridad competente Dar su consentimiento para que otros hagan o dejen de hacer algo
persona,f. Individuo de la especie humana
persuadir,tr. Inducir mover obligar a alguien con razones a creer o hacer algo U. t. c. prnl.
picante,adj. Que pica
pinchar,tr. Clavar algo punzante en alguien o algo  U. t. c. prnl.
pintar,tr. Representar algo en una superficie con líneas y colores
pirata,adj. Perteneciente o relativo al pirata o a la piratería
pirámide,f. Sólido que tiene por base un polígono cualquiera y cuyas caras tantas en número como los lados de aquel son triángulos que se juntan en un solo punto llamado vértice
pisar,tr. Poner el pie sobre algo
plagio,m. Acción y efecto de plagiar copiar obras ajenas
planear,tr. Trazar o formar el plan de una obra
planeta,m. Cuerpo celeste sin luz propia que gira en una órbita elíptica alrededor de una estrella en particular los que giran alrededor del Sol la Tierra y
planta,f. Parte inferior del pie
plataforma,f. Tablero horizontal descubierto y elevado sobre el suelo donde se colocan personas o cosas
plenitud,f. Totalidad integridad o cualidad de pleno
policía,f. Cuerpo encargado de velar por el mantenimiento del orden público y la seguridad de los ciudadanos a las órdenes de las autoridades políticas
popular,adj. Perteneciente o relativo al pueblo
posible,adj. Que puede ser o suceder
positividad,f. Cualidad de positivo
poste,m. Madero piedra o columna colocada verticalmente para servir de apoyo o de señal
practicar,tr. Ejercitar poner en práctica algo que se ha aprendido y especulado
precipicio,m. Despeñadero por cuya proximidad no se puede andar sin riesgo de caer
preferir,tr. Dar la preferencia U. t. c. prnl.
pregunta,f. Interrogación que se hace para que alguien responda lo que sabe de un negocio u otra cosa
prestar,tr. Entregar algo a alguien para que lo utilice durante algún tiempo y después lo restituya o devuelva
prestigio,m. Pública estima de alguien o de algo fruto de su mérito
prevención,f. Acción y efecto de prevenir
primaveral,adj. Perteneciente o relativo a la primavera
prisión,f. Acción de prender agarrar
probable,adj. Verosímil o que se funda en razón prudente
procesar,tr. Formar autos y procesos
producto,m. Cosa producida
programar,tr. Formar programas previa declaración de lo que se piensa hacer y anuncio de las partes de que se ha de componer un acto o espectáculo o una serie de ellos
progresar,intr. Avanzar mejorar hacer adelantos en determinada materia
prohibir,tr. Vedar o impedir el uso o la ejecución de algo
prolongar,tr. Alargar dilatar o extender algo a lo largo U. t. c. prnl.
prometer,tr. Obligarse a hacer decir o dar algo
pronóstico,m. Acción y efecto de pronosticar
prosa,f. Forma de expresión habitual oral o escrita no sujeta a las reglas del verso
protagonista,m. y f. En una obra teatral literaria o cinematográfica personaje principal de la acción
proteger,tr. Resguardar a una persona animal o cosa de un perjuicio o peligro poniéndole algo encima rodeándolo etc. U. t. c. prnl.
provocar,tr. Producir o causar algo   Era
proyectar,tr. Lanzar dirigir hacia delante o a distancia
prueba,f. Acción y efecto de probar
publicar,tr. Hacer notorio o patente por televisión radio periódicos o por otros medios algo que se quiere hacer llegar a noticia de todos
pueblo,m. Ciudad o villa
puerto,m. Lugar en la costa o en las orillas de un río que por sus características naturales o artificiales sirve para que las embarcaciones realicen operaciones de carga y descarga embarque y desembarco etc.
pulmón,m. Órgano o cada uno de los dos órganos de la respiración del hombre y de los vertebrados que viven o pueden vivir fuera del agua de estructura esponjosa blando flexible que se comprime y se dilata y ocupa una parte de la cavidad torácica
puntual,adj. Que llega a un lugar o que parte de él a la hora convenida
purificar,tr. Quitar de algo lo que le es extraño dejándolo en el ser y perfección que debe tener según su calidad U. t. c. prnl.
párpado,m. Pliegue cutáneo retráctil que protege el globo ocular
quebracho,m. Nombre genérico de varias especies botánicas de árboles americanos de madera muy dura
quebrada,f. Paso estrecho entre montañas
quebranto,m. Acción y efecto de quebrantar o quebrantarse
quechua,adj. Dicho de una persona De un pueblo indígena que al tiempo de la colonización del habitaba la región del y por ext., de otros indígenas pertenecientes al Imperio incaico U. t. c. s.
quedar,intr. Estar detenerse forzosa o voluntariamente en un lugar U. t. c. prnl.
quehacer,m. Ocupación negocio tarea que ha de hacerse U. m. en pl.
queja,f. Expresión de dolor pena o sentimiento
quemado,m. Rodal de monte consumido del todo o en parte por el fuego
querella,f. Expresión de un dolor físico o de un sentimiento doloroso
querellante,adj. Der. Que se querella U. t. c. s.
quesadilla,f. Cierto género de pastel compuesto de queso y masa
queso,m. Producto obtenido por maduración de la cuajada de la leche con características propias para cada uno de los tipos según su origen o método de fabricación
quienquiera,pron. indef. m. y f. Cualquier persona o cualquiera  U. especialmente en Am.
quietud,f. Carencia de movimientos
quijada,f. Cada una de las dos mandíbulas de los vertebrados que tienen dientes
quimera,f. En la mitología clásica monstruo imaginario que vomitaba llamas y tenía cabeza de león vientre de cabra y cola de dragón
quince,adj. Diez más cinco U. t. c. pron. —¿
quiniela,f. Juego de pelota entre cinco jugadores
quitamanchas,m. y f. Persona que tiene por oficio quitar las manchas de las ropas
quitapenas,m. coloq. licor bebida espiritosa
quitar,tr. Tomar algo separándolo y apartándolo de otras cosas o del lugar o sitio en que estaba
quizás,adv. quizá.
quíntuple,adj. Cinco veces mayor o que contiene una cantidad cinco veces exactamente U. t. c. s. m.
racional,adj. Perteneciente o relativo a la razón
raqueta,f. Instrumento formado por un mango y una superficie oval generalmente un bastidor con una red de cuerdas tensadas que se emplea para golpear la pelota o el volante en juegos como el tenis el bádminton el pimpón etc.
rastro,m. rastrillo instrumento para recoger hierba
razonable,adj. Adecuado conforme a razón
realidad,f. Existencia real y efectiva de algo
rebeldía,f. Cualidad de rebelde
recaudación,f. Acción de recaudar
rechazar,tr. Forzar a algo o a alguien a que retroceda
recibir,tr. Dicho de una persona Tomar lo que le dan o le envían
reciclar,tr. Someter un material usado a un proceso para que se pueda volver a utilizar
reciente,adj. Nuevo fresco o acabado de hacer
recreo,m. Acción de recrearse divertirse
recuperar,tr. Volver a tomar o adquirir lo que antes se tenía
redactar,tr. Poner por escrito algo sucedido acordado o pensado con anterioridad
redundante,adj. Que tiene redundancia
refaccionar,tr. Am. Mer., Méx.  Restaurar o reparar especialmente edificios
reflejar,tr. Dicho de una superficie lisa y brillante como el agua un espejo etc.: Formar la imagen de algo o de alguien  U. t. c. prnl.
refrescante,adj. Que refresca
regional,adj. Perteneciente o relativo a una región
registrar,tr. Mirar examinar algo con cuidado y diligencia
regla,f. Instrumento rígido y de forma rectangular que sirve para trazar líneas rectas o para medir la distancia entre dos puntos
regresar,tr. Am. Devolver o restituir algo a su poseedor
rejilla,f. Entramado de metal madera u otro material que generalmente enmarcado en un hueco permite el paso del aire la luz la voz etc.
relacionar,tr. Hacer relación de un hecho
relajante,adj. Que relaja
relato,m. Conocimiento que se da generalmente detallado de un hecho
relevante,adj. Sobresaliente destacado
religión,f. Conjunto de creencias o dogmas acerca de la divinidad de sentimientos de veneración y temor hacia ella de normas morales para la conducta individual y social y de prácticas rituales principalmente la oración y el sacrificio para darle culto
reloj,m. Instrumento que sirve para medir el tiempo
remolino,m. Movimiento giratorio y rápido del aire el agua el polvo el humo etc.
remolque,m. Acción y efecto de remolcar
remover,tr. Pasar o mudar algo de un lugar a otro U. t. c. prnl.
rendimiento,m. Producto o utilidad que rinde o da alguien o algo
renovar,tr. Hacer como de nuevo algo o volverlo a su primer estado U. t. c. prnl.
renunciar,intr. Hacer dejación voluntaria dimisión o apartamiento de algo que se tiene o se puede tener  U. t. c. tr.
reparar,tr. Arreglar algo que está roto o estropeado
repartir,tr. Distribuir algo dividiéndolo en partes
repercutir,intr. rebotar retroceder o cambiar de dirección
repetir,tr. Volver a hacer lo que se había hecho o decir lo que se había dicho
reportar,tr. Refrenar reprimir o moderar una pasión de ánimo o a quien la tiene U. m. c. prnl.
representar,tr. Hacer presente algo con palabras o figuras que la imaginación retiene U. t. c. prnl.
reprochable,adj. Que puede reprocharse o es digno de reproche
reptil,adj. Dicho de un animal Del grupo de los vertebrados ovíparo u ovovivíparo de temperatura variable y respiración pulmonar que por carecer de patas o por tenerlas muy cortas se desplazan rozando la tierra con el vientre p. ej., la culebra el lagarto o el galápago U. t. c. s. m., en pl. como taxón.
repugnante,adj. Que repugna
resaltar,intr. Dicho de un cuerpo elástico Botar repetidamente
resarcir,tr. Indemnizar reparar compensar un daño perjuicio o agravio U. t. c. prnl.
resbalar,intr. Desplazarse involuntariamente sobre una superficie lisa o viscosa sin dejar de rozarla normalmente con alteración del equilibrio  U. t. c. prnl.
reservar,tr. Guardar algo para lo futuro
resistente,adj. Que resiste o es capaz de resistir
resolver,tr. Solucionar un problema una duda una dificultad o algo que los entraña  U. t. c. prnl.
respirar,intr. Dicho de un ser vivo Absorber el aire por pulmones branquias tráquea etc., tomando parte de las sustancias que lo componen y expelerlo modificado U. t. c. tr.
resplandeciente,adj. Que resplandece
responsable,adj. Obligado a responder de algo o por alguien U. t. c. s.
restablecer,tr. Volver a establecer algo o ponerlo en el estado que antes tenía
restar,tr. Sacar el residuo de algo separando una parte del todo
restaurante,m. Establecimiento público donde se sirven comidas y bebidas mediante precio para ser consumidas en el mismo local
restringir,tr. Ceñir circunscribir reducir a menores límites
resumen,m. Acción y efecto de resumir o resumirse
retrato,m. Pintura o efigie principalmente de una persona
reunión,f. Acción y efecto de reunir
revisar,tr. Ver con atención y cuidado
revolución,f. Acción y efecto de revolver o revolverse
rezar,tr. Dirigir a Dios o a personas santas oraciones de contenido religioso
rigidez,f. Cualidad de rígido
riqueza,f. Abundancia de bienes y cosas preciosas
robar,tr. Quitar o tomar para sí con violencia o con fuerza lo ajeno
robot,m. Máquina o ingenio electrónico programable que es capaz de manipular objetos y realizar diversas operaciones
rocío,m. Vapor que con la frialdad de la noche se condensa en la atmósfera en muy menudas gotas las cuales aparecen luego sobre la superficie de la tierra o sobre las plantas
rodear,tr. Poner una o varias cosas alrededor de otra U. t. c. prnl.
romper,tr. Separar con más o menos violencia las partes de un todo deshaciendo su unión U. t. c. prnl.
rueda,f. Pieza mecánica en forma de disco que gira alrededor de un eje
ruido,m. Sonido inarticulado por lo general desagradable
rural,adj. Perteneciente o relativo a la vida del campo a sus labores y a sus habitantes
sabotear,tr. Realizar actos de sabotaje sobre algo
sacar,tr. Poner algo fuera del lugar donde estaba encerrado o contenido
saciar,tr. Calmar por completo el hambre o la sed de alguien U. t. c. prnl.
sacrificar,tr. Ofrecer a una divinidad algo o a alguien en su honor generalmente destruyéndo o matándo
sacudir,tr. Mover violentamente algo a una y otra parte U. t. c. prnl.
sagaz,adj. Astuto y prudente que prevé y previene las cosas
salir,intr. Pasar de dentro afuera U. t. c. prnl.
saliva,f. Líquido de reacción alcalina algo viscoso segregado por glándulas cuyos conductos excretores se abren en la cavidad bucal de muchos animales y que sirve para reblandecer los alimentos facilitar su deglución e iniciar la digestión de algunos
salsa,f. Composición o mezcla de varias sustancias comestibles desleídas que se hace para aderezar o condimentar la comida
saltar,tr. Salvar de un salto un espacio o distancia
saludable,adj. Que sirve para conservar o restablecer la salud corporal
salvaje,adj. Dicho de una planta Que ha crecido sin ser cultivada
salvar,tr. Librar de un riesgo o peligro poner en seguro U. t. c. prnl.
sanar,tr. Restituir a alguien la salud que había perdido
sanción,f. Pena que una ley o un reglamento establece para sus infractores
sangre,f. Líquido generalmente de color rojo que circula por las arterias y venas del cuerpo de los animales se compone de una parte líquida o plasma y de células en suspensión hematíes leucocitos y plaquetas y cuya función es distribuir oxígeno nutrientes y otras sustancias a las células del organismo y recoger de estas los productos de desecho
saqueo,m. Acción y efecto de saquear
satisfacer,tr. Pagar enteramente lo que se debe
saxofón,m. Instrumento musical de viento de metal con boquilla de madera caña y varias llaves que es de invención moderna y muy usado principalmente en las bandas militares y orquestas de
seguir,tr. Ir después o detrás de alguien U. t. c. intr.
seleccionar,tr. Elegir escoger por medio de una selección
sello,m. Trozo pequeño de papel con timbre oficial de figuras o signos grabados que se pega a ciertos documentos para darles valor y eficacia
selva,f. Terreno extenso inculto y muy poblado de árboles
semana,f. Serie de siete días naturales consecutivos del lunes al domingo
semilla,f. Parte del fruto de las fanerógamas que contiene el embrión de una futura planta protegido por una testa derivada de los tegumentos del primordio seminal
semáforo,m. Aparato eléctrico de señales luminosas para regular la circulación
sensible,adj. Dicho de un ser vivo o de uno de sus órganos Capaz de experimentar sensaciones
sentar,tr. Poner o colocar a alguien en una silla banco etc., de manera que quede apoyado y descansando sobre las nalgas U. t. c. prnl.
separar,tr. Establecer distancia o aumentarla entre algo o alguien y una persona animal lugar o cosa que se toman como punto de referencia U. t. c. prnl.
seriedad,f. Cualidad de serio
servidumbre,f. Estado o condición de siervo
señal,f. Rasgo o nota que se pone o hay en las cosas para darlas a conocer y distinguirlas de otras
significar,tr. Dicho de una cosa Ser por naturaleza imitación o convenio representación indicio o signo de otra cosa distinta
silla,f. Asiento con respaldo por lo general con cuatro patas y en que solo cabe una persona
silvestre,adj. Dicho de una planta Criada naturalmente y sin cultivo
simple,adj. Constituido por un solo elemento no compuesto
simular,tr. Representar algo fingiendo o imitando lo que no es
sincronizar,tr. Hacer que coincidan en el tiempo dos o más movimientos o fenómenos
sintetizar,tr. Hacer síntesis de algo
sirena,f. Ninfa marina con busto de mujer y cuerpo de ave según la tradición grecolatina y con cuerpo de pez en otras tradiciones que extraviaba a los navegantes atrayéndolos con la dulzura de su canto U. t. en sent. fig.
sistema,m. Conjunto de reglas o principios sobre una materia racionalmente enlazados entre sí
situar,tr. Poner a alguien o algo en determinado sitio o situación U. t. c. prnl.
sobrevivir,intr. Dicho de una persona Vivir después de la muerte de otra o después de un determinado suceso
sociable,adj. Naturalmente inclinado al trato y relación con las personas o que gusta de
sofocante,adj. Que sofoca
solicitud,f. Acción y efecto de solicitar
soltar,tr. Desatar o desceñir
solucionar,tr. Hacer que un problema una duda una dificultad o algo que los entraña dejen de existir  U. t. c. prnl.
sombrero,m. Prenda para cubrir la cabeza que consta de copa y ala
someter,tr. Sujetar humillar a una persona una tropa o una facción U. t. c. prnl.
sonido,m. Sensación producida en el órgano del oído por el movimiento vibratorio de los cuerpos transmitido por un medio elástico como el aire
sonriente,adj. Que sonríe
soplar,intr. Despedir aire con violencia por la boca alargando los labios un poco abiertos por su parte media U. t. c. tr.
soportar,tr. Sostener o llevar sobre sí una carga o peso
sorprender,tr. Pillar desprevenido
sorteo,m. Acción de sortear
sospechar,tr. Imaginar algo por conjeturas fundadas en apariencias o indicios
sostener,tr. Sustentar mantener firme algo U. t. c. prnl.
soñador,adj. Que sueña mucho
suave,adj. Liso y blando al tacto sin tosquedad ni aspereza
subir,intr. Ir o moverse hacia arriba
sublime,adj. Excelso eminente de elevación extraordinaria U. m. en sent. fig. apl. a cosas morales o intelectuales
subrayar,tr. Señalar por debajo con una raya alguna letra palabra o frase escrita para llamar la atención sobre ella o con cualquier otro fin
subsistir,intr. Dicho de una cosa Permanecer durar o conservarse
suceder,tr. Ir detrás de alguien o de algo seguirlo en el tiempo o en el espacio  Era
sudar,intr. Secretar sudor U. t. c. tr.
sufrir,tr. Sentir físicamente un daño un dolor una enfermedad o un castigo U. t. c. intr.
sugerir,tr. Proponer o aconsejar algo
sujetar,tr. Someter al dominio señorío o disposición de alguien U. t. c. prnl.
sumar,tr. añadir agregar U. t. c. prnl.
sumergir,tr. Meter algo debajo del agua o de otro líquido U. t. c. prnl.
superar,tr. Ser superior a alguien
suponer,tr. Considerar como cierto o real algo a partir de los indicios que se tienen
suspender,tr. Levantar colgar o detener algo en alto o en el aire
suspirar,intr. Dar suspiros
sustancia,f. Materia caracterizada por un conjunto específico y estable de propiedades
sustituir,tr. Poner a alguien o algo en lugar de otra persona o cosa
sustraer,tr. Apartar separar extraer
sutil,adj. Delgado delicado tenue
sábana,f. Cada una de las dos piezas de lienzo algodón u otro tejido de tamaño suficiente para cubrir la cama y colocar el cuerpo entre ambas
tabla,f. Pieza de madera plana de poco grueso y cuyas dos caras son paralelas entre sí
tapar,tr. Cubrir o cerrar lo que está descubierto o abierto
tararear,tr. Cantar entre dientes y sin articular palabras
tarea,f. Obra o trabajo
tarifa,f. Tabla de precios derechos o cuotas tributarias
tartamudear,intr. Hablar o leer con pronunciación entrecortada y repitiendo las sílabas
tatuar,tr. Grabar dibujos en la piel humana introduciendo materias colorantes bajo la epidermis por las punzadas o picaduras previamente dispuestas U. t. c. prnl.
tejer,tr. Formar en el telar la tela con la trama y la urdimbre
televisión,f. Sistema de transmisión de imágenes a distancia a través de diferentes medios electromagnéticos y que se reproducen posteriormente en un aparato receptor
teléfono,m. Conjunto de aparatos e hilos conductores con los cuales se transmite a distancia la palabra y toda clase de sonidos por la acción de la electricidad
temblar,intr. Agitarse con sacudidas de poca amplitud rápidas y frecuentes
tenaz,adj. Que se pega ase o prende a una cosa y es dificultoso de separar
tensión,f. Estado de un cuerpo sometido a la acción de fuerzas opuestas que lo atraen
terminar,tr. Poner término a algo
terremoto,m. Sacudida violenta de la corteza y manto terrestres ocasionada por fuerzas que actúan en el interior de la Tierra
textil,adj. Dicho de una materia Capaz de reducirse a hilos y ser tejida U. t. c. s.
texto,m. Enunciado o conjunto coherente de enunciados orales o escritos
tibia,f. Hueso principal y anterior de la pierna que se articula con el fémur el peroné y el astrágalo
tiempo,m. Duración de las cosas sujetas a mudanza
tierra,f. Planeta que habitamos
tijera,f. Instrumento compuesto de dos hojas de acero a manera de cuchillas de un solo filo y por lo común con un ojo para meter los dedos al remate de cada mango las cuales pueden girar alrededor de un eje que las traba para cortar al cerrarlas lo que se pone entre ellas U. m. en pl. con el mismo significado que en sing.
timbre,m. Pequeño aparato empleado para llamar o avisar mediante la emisión rápida de sonidos intermitentes
tirar,tr. Dejar caer intencionadamente algo
titilar,intr. Dicho de una parte del organismo animal Agitarse con ligero temblor
tobillo,m. Parte del cuerpo humano en donde se articula el pie con la pierna
tolerante,adj. Que tolera o es propenso a la tolerancia
tomar,tr. Coger o asir con la mano algo
torcer,tr. Dar vueltas a algo sobre sí mismo de modo que tome forma helicoidal U. t. c. prnl.
tormenta,f. Perturbación atmosférica violenta acompañada de aparato eléctrico y viento fuerte lluvia nieve o granizo
torpe,adj. Que se mueve con dificultad
torta,f. Masa de harina con otros ingredientes de forma redonda que se cuece a fuego lento
tostar,tr. Poner algo a la lumbre para que lentamente se le introduzca el calor y se vaya desecando sin quemarse hasta que tome color U. t. c. prnl.
totalidad,f. Cualidad de total
trabajo,m. Acción y efecto de trabajar
tradicional,adj. Perteneciente o relativo a la tradición
traducir,tr. Expresar en una lengua lo que está escrito o se ha expresado antes en otra
tragar,tr. Hacer movimientos voluntarios o involuntarios de tal modo que algo pase de la boca hacia el estómago U. t. c. prnl.
tragedia,f. En la antigua género teatral en verso que con ayuda de un coro y varios actores desarrolla temas de la antigua épica centrados en el sufrimiento la muerte y las peripecias dolorosas de la vida humana con un final funesto y que mueve a la compasión o al espanto
traicionar,tr. Cometer traición
traje,m. Vestido completo de una persona
tramar,tr. Atravesar los hilos de la trama por entre los de la urdimbre para tejer alguna tela
transferir,tr. Pasar o llevar algo desde un lugar a otro
transformar,tr. Hacer cambiar de forma a alguien o algo U. t. c. prnl.
transmitir,tr. Trasladar transferir
transparente,adj. Dicho de un cuerpo Que permite ver los objetos con nitidez a través de él
transpirar,intr. Dicho del cuerpo Exudar a través del tegumento U. t. c. prnl.
transportar,tr. Llevar a alguien o algo de un lugar a otro
tranvía,m. Ferrocarril establecido en una calle o camino carretero
trapecio,m. Palo horizontal suspendido de dos cuerdas por sus extremos y que sirve para ejercicios gimnásticos
trasladar,tr. Llevar a alguien o algo de un lugar a otro U. t. c. prnl.
trasplantar,tr. Trasladar plantas del sitio en que están arraigadas y plantarlas en otro
trastornar,tr. Invertir el orden regular de algo
tratar,tr. Manejar algo y usarlo materialmente
trayectoria,f. Línea descrita en el plano o en el espacio por un cuerpo en movimiento
trazar,tr. Hacer trazos
tribu,f. Cada uno de los grupos de origen familiar que existían en algunos pueblos antiguos
trinar,intr. Dicho de un pájaro o de una persona gorjear.
tripular,tr. Dotar de tripulación a un barco o a un aparato de locomoción aérea
tristeza,f. Cualidad de triste
triturar,tr. Moler o desmenuzar una materia sólida sin reducirla enteramente a polvo
triunfar,intr. Quedar victorioso
tronar,intr. impers. Haber o sonar truenos
tropezar,intr. Dicho de una persona Dar con los pies en un obstáculo al ir andando con lo que se puede caer
tropical,adj. Perteneciente o relativo a los trópicos
trotar,intr. Dicho de un caballo Ir al trote
trueque,m. Acción y efecto de trocar o trocarse
táctil,adj. Perteneciente o relativo al tacto
título,m. Palabra o frase con que se da a conocer el nombre o asunto de una obra o de cada una de las partes o divisiones de un escrito
ubicación,f. Acción y efecto de ubicar
ucronía,f. cult. Reconstrucción de la historia sobre datos hipotéticos
